Open,High,Low,Close,Volume
50.33278606566632,50.96245911325128,48.306786768888905,48.700931549072266,187272000
49.474810172219016,49.79445258903161,49.28254358810572,49.626220703125,104174400
49.95546320825073,50.12129305273288,48.91482409284731,49.06623458862305,103493200
49.05181915815829,49.44115627304832,48.864360275642376,49.39549255371094,63755200
50.10927391421569,50.30634811863267,49.66706345619883,50.231842041015625,83962000
50.50822922832664,50.5779239709772,49.79684411690572,50.16695785522461,84573600
49.61178183792797,49.74396530148532,49.08064964869603,49.43634033203125,80092000
50.08284558735108,50.34480690239136,49.82569194490394,50.27511215209961,76752400
50.950443061493466,51.42389794369397,50.83267892479877,51.2580680847168,95654800
51.44311463765885,51.532036389387336,51.07300094931551,51.25325012207031,77449200
51.63298798303403,52.01752111151944,50.72693789572652,51.47196578979492,109237600
51.397459068892765,52.09922885258903,50.88074615868259,52.08000183105469,127111600
52.40926915409926,53.76474325009253,52.32755338078154,53.73590087890625,177158400
54.02669627568618,54.41603338856972,53.56045107438245,53.61572647094727,128906800
52.87310442243304,53.06296532020904,52.15691521661223,52.57268905639648,159053200
52.32755840388467,52.90435820963852,52.286702346893925,52.84907913208008,84632400
52.86349251065767,53.07017842826459,52.661610598516674,53.04133605957031,73274800
53.12784479754824,53.55804156408755,52.73850773924166,53.53881454467773,101360000
53.35617058720185,53.77675209631372,52.96202577677849,53.10382461547852,88242400
53.20476016935374,53.48835049337496,52.2650600947515,52.327545166015625,221652400
52.620754678997145,52.83465027251121,52.30832196549194,52.56547927856445,76662000
53.120647346665386,53.471534114069954,52.1977722057156,52.31553268432617,124763200
52.52461681555622,53.2335962580172,52.1857474445808,53.12063980102539,87613600
52.8731011259611,53.09901405388438,52.59191280094367,52.84666442871094,75334000
53.002883868542426,53.10382666173709,52.21940189013441,52.58951568603516,101408000
53.08940282106784,53.9738275789729,53.06296612177008,53.82722473144531,103909600
54.09158894337955,54.84863417143314,53.88249736252752,53.97622680664063,139223200
53.60851764627017,53.73349145834526,52.37561187967944,52.6231575012207,138449200
52.495781281747504,53.10382536010926,51.70268764433087,53.0701789855957,114426000
54.22857675291312,54.6731929479549,53.80799525329293,54.55783081054688,138478800
54.379978615757466,55.25959185369607,54.27663384249984,54.56983947753906,122306000
54.27183612343445,54.81017807266463,53.91373971335013,53.93056106567383,111820000
54.5626335144043,54.74528471456468,54.22857181467111,54.5626335144043,74770400
54.7789313546757,55.3821676863081,54.62752452153625,55.29804992675781,113013600
55.98540855057536,57.11256762430423,55.83159602526527,56.76889419555664,166795600
56.45404174033743,57.23031751633543,56.39876635191698,56.68716430664063,96427600
56.81213480679988,57.11495209163855,56.449234465409006,56.55498123168945,87360000
56.08635073134774,56.535774650500734,56.04549467818475,56.3266830444336,73903200
56.49971591783996,56.75446755281839,56.122396137875576,56.54537963867188,67585200
56.37955662435967,57.09815156293575,56.30745619677068,56.81696319580078,97433600
57.083716060812975,57.917669247282575,57.03565034507903,57.80230712890625,87247200
57.95853733426326,58.20848130833189,57.58842354511688,57.67013931274414,82293600
58.18445601032442,58.45843470783191,57.97296239569402,58.44401168823242,75828800
58.76365316728542,58.83335159243042,58.114756648600185,58.54014587402344,69275200
58.43919912909384,59.29718347709064,58.37190638286585,59.26113510131836,73477200
59.46300881979624,59.902817306683154,59.29477696701474,59.85475158691406,96572800
59.835521386930736,60.022980251097366,58.297396432953455,58.47043228149414,142839600
58.82372855934893,58.95351004643474,57.97055188420088,58.46323013305664,124522000
59.41975843149152,59.88359800446322,57.0212394670206,59.78506088256836,139162000
59.97251756550117,61.508240739941634,59.88119378969533,61.48180770874024,151125200
61.84469555712721,61.969673022918535,61.37605206348472,61.885555267333984,103272000
61.77741542672168,62.051397772077,61.6019775398789,61.79664611816406,79897600
61.710121681781736,61.883161230177926,61.37365793055572,61.82307815551758,75864400
62.370259047791336,62.758359498511744,62.21839397387371,62.53658676147461,94940400
62.358224995286456,62.780069259509496,61.91468676595471,62.70775604248047,69986400
62.26419939293928,63.269397069308496,62.259380964786935,63.20431518554688,81821200
63.047624721518574,63.34653646560139,62.8957669917644,63.14645767211914,87388800
62.946384128313966,63.82622908514769,62.93192148786903,63.751502990722656,102734400
63.5779452383564,63.85033723289111,63.18020790529742,63.31037902832031,89182800
63.56107338652864,64.06728791082074,63.39957143680535,64.06246948242188,100206400
64.07210078681992,64.4650196804653,63.69365188987565,64.3854751586914,86703200
64.57830913689737,64.60241598727268,63.97326912383115,64.19021606445312,76167200
64.00943296128311,64.13959672655233,62.77041280435066,63.44295501708984,106234400
63.56347307886726,63.64061205550533,62.95842572520261,63.158504486083984,121395200
63.29832231296636,63.44054318535335,62.87647812395486,63.10306930541992,65325200
63.32723028385271,64.22636344351746,63.28142948162671,64.20948791503906,84020400
64.34690190752454,64.39993403773599,63.27662244789559,63.70811080932617,105207600
64.01908157822496,64.59761673344,63.95399968363429,64.5638656616211,65235600
64.2649473538178,64.60242121725912,64.09620674390789,64.421630859375,46617600
64.42645844153186,64.66269385769631,63.50563834538534,63.67678451538086,94487200
62.266630273669584,62.56071631625768,61.77970405997299,62.54143524169922,114430400
62.93192380768448,63.4718820212091,62.837909284948175,63.09342575073242,67181600
63.58757726755583,64.09379166553936,63.33206085496577,64.01905822753906,74424400
64.4770846926847,65.32559157331079,64.43368941001637,65.25568389892578,106075600
65.08452157936348,65.27736166371423,63.85755870346598,64.34207916259766,128042400
64.7470420347139,65.10139135960284,64.086549723577,64.7181167602539,90420400
64.7976705897848,65.34968584475796,64.72294450121728,65.27013397216797,78756800
64.54939371100679,65.70163071358168,64.4385110100101,65.43647003173828,137310400
65.43647657929492,66.36212248785799,65.3087183320386,66.32596588134766,133587600
66.77191612256408,67.6855122693703,66.7670976938844,67.4613265991211,128186000
67.3914334748193,67.92174758501162,67.20581728332861,67.59391784667969,114158400
67.44686620735443,67.95308077804,67.28295135021965,67.43240356445312,116028400
67.37453261033633,67.77950120181951,67.24195597172216,67.4998779296875,98369200
68.0326267960508,68.13386528761846,67.14795598094871,67.3600845336914,275978000
67.62281737170464,68.51953773767175,67.58424788370439,68.45927429199219,98572000
68.6256064889227,68.67382019117778,68.19894391383995,68.52436065673828,48478800
68.6569481192903,69.90078666508992,68.628022839031,69.8839111328125,93121200
70.1755764887449,70.86258124508305,69.45241513604739,69.85738372802734,146266000
69.77543291987965,70.55403936484663,68.75336713216096,70.27200317382812,144114400
69.88874081149524,70.79269274701018,69.78990785044671,70.78546142578125,100805600
71.40978524422886,72.46078378305016,71.15668166173941,72.40052032470703,135480400
71.62914523544616,72.45595811976894,71.47246171476719,71.69664001464844,146322800
70.8191932093111,72.306490935931,70.56849521434884,72.2679214477539,118387200
72.27758611058375,72.53310260522755,71.70870255084994,71.92806243896484,108872000
71.631574135924,73.38644614373833,71.631574135924,73.08512878417969,132079200
74.06138991692809,74.83035236373952,73.81069918448344,74.63751220703125,170108400
74.87131787710281,75.37030104945943,74.30483992947904,74.80622863769531,140644800
75.12201817653433,76.4309386915993,75.00389679896787,76.4044189453125,121532000
76.3417600315841,76.55147571173875,75.24978634537415,75.37271881103516,161954400
75.17263004032235,76.05247495120804,74.61820187883205,75.04969024658203,121923600
75.5920697800867,76.10069718746519,75.23048903454546,75.98980712890625,108829200
76.23808752279956,76.83349074089385,75.93195182564011,76.83108520507812,137816400
76.45987702591754,76.90100236781842,76.1730223343127,76.3104248046875,110843200
76.79492300181599,77.13480977194556,76.48878729766383,76.58280181884766,101832400
