Open,High,Low,Close,Volume,Target,MA_10,MA_50,Return,Volatility
44.75526700637096,45.7057750661255,44.714565600818894,45.25087356567383,131516400,43.83588790893555,46.76865921020508,46.64652450561523,-0.005681713404193212,0.020942043094995873
43.93884153828071,44.13756275712424,43.1631109114661,43.83588790893555,154449200,44.67626190185547,46.17991409301758,46.698447189331056,-0.03126979758047488,0.021914194113942773
44.34585752053852,45.01145210514859,44.22135673647284,44.67626190185547,113459200,43.76165390014648,45.80924530029297,46.73860458374023,0.019170912989505462,0.023297770503220308
44.211769468379785,44.46316387943133,43.70658773593652,43.76165390014648,118994400,43.01465606689453,45.3461612701416,46.75088203430176,-0.02047190079864325,0.023436815763187728
43.04817507765125,43.22534542595184,42.57172288954671,43.01465606689453,146118800,42.84946441650391,44.86037254333496,46.74440338134766,-0.017069689252522613,0.02355152981867511
43.143953201217286,43.60843364494514,42.76566504244201,42.84946441650391,94858800,42.67228317260742,44.42438507080078,46.7249853515625,-0.0038403573454991458,0.023600652036584225
42.83748532867149,43.23732057790703,42.59566985074056,42.67228317260742,111792800,42.468780517578125,44.24505615234375,46.6906233215332,-0.004134969860399185,0.01624216823097956
42.23893322191725,42.94044331585505,42.138376171721504,42.468780517578125,113924800,42.68905258178711,43.97498664855957,46.64312812805176,-0.004768965705587824,0.014680491413003807
42.60525320600927,42.91171385804956,42.29879255396897,42.68905258178711,84873600,41.91572189331055,43.67283592224121,46.60714553833008,0.005186682111529173,0.013889540914644538
42.193449369628034,42.61483553961218,41.89656764437496,41.91572189331055,108174400,41.49193954467773,43.313463592529295,46.54792106628418,-0.018115433388805058,0.014305073747011371
42.042612284986966,42.59807084717863,40.766489319881806,41.49193954467773,161584400,43.0098762512207,42.93757019042969,46.44716445922852,-0.010110343553463963,0.01429044953707033
42.00430204941067,43.05536713031265,41.78403369307506,43.0098762512207,123872000,43.70419692993164,42.8549690246582,46.3960376739502,0.03658389372009219,0.017942457734590075
44.120793541794136,44.29078518409569,43.36900677323679,43.70419692993164,119093600,44.34585571289063,42.75776252746582,46.36981643676758,0.016143284734311036,0.01757179558462388
43.8334914782854,44.4057113648459,43.61082655329625,44.34585571289063,90105200,45.52620697021485,42.816182708740236,46.36572998046875,0.014681857305094193,0.016985646072273108
44.65470883240894,45.94998600483363,44.477538442467015,45.52620697021485,122737600,46.10800552368164,43.06733779907226,46.37723663330078,0.02661694623655908,0.017306597018444236
45.92364909565006,46.77599298149099,45.87815821635535,46.10800552368164,104883600,46.64192199707031,43.39319190979004,46.39918670654297,0.012779420737761615,0.01707178455954904
46.65389385923823,46.92683551148941,46.35222266042359,46.64192199707031,107731600,46.49347686767578,43.79015579223633,46.42594787597656,0.011579691364321576,0.016599937439920314
46.436014126524086,46.919648817978434,46.30193805046919,46.49347686767578,73012800,46.4838981628418,44.19262542724609,46.44358657836914,-0.0031826546385428367,0.01646011764268272
46.61558132869754,47.11597370565027,46.352218650285145,46.4838981628418,86698400,46.14631652832031,44.57210998535156,46.44777305603027,-0.0002060225536852922,0.016693491222006602
45.86140302948494,46.34982356084615,45.56212475815353,46.14631652832031,75046000,46.42164611816406,44.995169448852536,46.438863830566405,-0.007262334869998943,0.01502775723620841
46.18461643739985,46.67783004464345,46.00983896853469,46.42164611816406,58676400,47.51341247558594,45.48814010620117,46.43383941650391,0.005966447824167664,0.013441805530614902
46.93879971823583,47.95394916644094,46.73768561849317,47.51341247558594,106204000,47.37454605102539,45.938493728637695,46.44440139770508,0.0235184757266651,0.011160023492077425
47.80790034833085,47.85578778829949,47.2404699870302,47.37454605102539,84496800,47.75523376464844,46.30552864074707,46.43739883422852,-0.0029226784043747678,0.0116248846959954
47.97310555578911,48.03056829541135,47.41285754434342,47.75523376464844,86056000,47.59242630004883,46.646466445922854,46.44087211608887,0.00803570156034894,0.011398168361922943
47.59721577519034,48.08803285817052,47.44158888613369,47.59242630004883,191202400,47.5445442199707,46.85308837890625,46.43574676513672,-0.0034092067353700406,0.00961594685417994
47.53496526934287,47.92283239718668,47.44638006918128,47.5445442199707,72881600,46.82387924194336,46.996742248535156,46.43762985229492,-0.0010060861317775505,0.009277677147910739
47.50862436501984,47.7073455597451,46.75683755347193,46.82387924194336,84281200,47.836647033691406,47.01493797302246,46.425481185913085,-0.015157679810602454,0.010356007355650468
47.35061933799166,48.12156057668087,47.25006226163652,47.836647033691406,104270000,47.822265625,47.149254989624026,46.43187057495117,0.02162930129122742,0.012200413257723202
47.95394511635136,48.26040936812675,47.78156422634431,47.822265625,83598800,47.38652420043945,47.28309173583985,46.43787712097168,-0.0003006358008594834,0.012203141987261228
47.56848407525534,47.76481237594813,47.17822769146476,47.38652420043945,124442400,48.25562286376953,47.407112503051756,46.41666053771973,-0.009111685087808907,0.01238704232979799
48.64348628342958,48.95952585004053,48.04014034472605,48.25562286376953,109012000,48.53815460205078,47.5905101776123,46.40934387207031,0.018340629071123438,0.013329158186818235
48.2221185921087,48.63392585756341,48.21014672850714,48.53815460205078,67740800,48.940372467041016,47.692984390258786,46.404481964111326,0.005854897761425004,0.011493532435478663
